CustomerID,Churn,Gender,AgeGroup,CityTier,MaritalStatus,PreferredLoginDevice,PreferedOrderCat,Tenure,WarehouseToHome,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,CouponFlag,TenureGroup,AppUsageLevel,StreamerGroup,LastOrderGroup,R_score,F_score,G_score,RFG_Score,RFG_Level,Cluster,Persona,RiskScore,RiskLevel,ActionPriority,ContactFrequency,Action,Channel,PrimaryKPI,SecondaryKPI,OfferIntensity
54748,0,Female,4,1,Married,Mobile Phone,Laptop & Accessory,26.0,18.0,3.0,2,21.0,5.0,10,3,0,2,156,Used,2Y+,High,7+,4-7D,2,4,5,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54749,0,Male,4,1,Married,Mobile Phone,Grocery,24.0,9.0,4.0,2,15.0,4.0,7,3,0,1,301,Used,1-2Y,Very High,7+,4-7D,2,4,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54750,1,Female,5,1,Married,Mobile Phone,Mobile Phone,1.0,7.0,3.0,2,12.0,1.0,3,5,1,1,148,Used,0-6M,High,0-3,0-3D,5,4,1,10,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
54751,0,Male,4,1,Married,Mobile Phone,Fashion,7.0,14.0,3.0,2,12.0,8.0,2,3,0,2,242,Used,6-12M,High,0-3,8-14D,1,4,1,6,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54752,1,Female,4,3,Single,Mobile Phone,Laptop & Accessory,1.0,23.0,4.0,2,16.0,3.0,7,5,0,2,178,Used,0-6M,Very High,7+,0-3D,3,4,4,11,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54753,0,Female,4,1,Married,Mobile Phone,Grocery,21.0,9.0,3.0,4,15.0,1.0,3,1,1,4,293,Used,1-2Y,High,0-3,0-3D,5,5,3,13,高RFG综合表现,1,长期忠诚用户,3,中风险,P2-自动化召回,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
54754,0,Female,4,1,Married,Mobile Phone,Laptop & Accessory,13.0,7.0,3.0,2,16.0,6.0,2,4,0,2,177,Used,1-2Y,High,0-3,4-7D,2,4,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54755,0,Male,2,1,Married,Mobile Phone,Mobile Phone,3.0,30.0,3.0,2,25.0,8.0,3,3,0,2,152,Used,0-6M,High,0-3,8-14D,1,4,5,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
54756,1,Male,4,1,Single,Mobile Phone,Others,21.0,9.0,3.0,14,15.0,9.0,9,4,1,8,317,Used,1-2Y,High,7+,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,3,中风险,P3-持续培育,7天内触达1次,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,低成本定向权益
54757,0,Female,2,1,Single,Mobile Phone,Mobile Phone,9.0,7.0,3.0,3,14.0,3.0,5,3,0,3,150,Used,6-12M,High,4-6,0-3D,3,4,3,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54758,0,Female,5,1,Married,Mobile Phone,Laptop & Accessory,16.0,7.0,3.0,2,14.0,3.0,11,1,1,1,186,Used,1-2Y,High,7+,0-3D,3,4,3,10,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54759,1,Male,4,1,Single,Mobile Phone,Mobile Phone,1.0,9.0,3.0,3,18.0,2.0,8,3,0,3,169,Used,0-6M,High,7+,0-3D,4,4,4,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54760,0,Male,4,2,Married,Mobile Phone,Mobile Phone,13.0,20.0,3.0,2,14.0,5.0,6,4,0,2,146,Used,1-2Y,High,4-6,4-7D,2,4,3,9,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54761,0,Female,5,1,Married,Mobile Phone,Laptop & Accessory,6.0,11.0,4.0,7,13.0,9.0,3,3,0,6,187,Used,0-6M,Very High,0-3,8-14D,1,5,2,8,中RFG综合表现,3,优惠敏感用户,2,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
54762,0,Male,5,1,Single,Pad,Laptop & Accessory,14.0,23.0,3.0,2,15.0,1.0,8,3,0,1,176,Used,1-2Y,High,7+,0-3D,5,4,3,12,高RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54763,0,Female,5,1,Single,Mobile Phone,Laptop & Accessory,4.0,9.0,3.0,2,25.0,1.0,7,1,1,2,194,Used,0-6M,High,7+,0-3D,5,4,5,14,高RFG综合表现,2,主播互动风险用户,5,高风险,P1-重点挽留,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
54764,0,Female,5,1,Single,Mobile Phone,Mobile Phone,19.0,9.0,4.0,2,15.0,1.0,3,3,0,2,148,Used,1-2Y,Very High,0-3,0-3D,5,4,3,12,高RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54765,0,Male,4,1,Married,Mobile Phone,Laptop & Accessory,16.0,36.0,4.0,8,14.0,9.0,3,4,0,6,169,Used,1-2Y,Very High,0-3,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
54766,0,Male,5,1,Married,Pad,Laptop & Accessory,12.0,19.0,1.0,2,16.0,3.0,4,5,0,2,188,Used,6-12M,Low,4-6,0-3D,3,4,4,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54767,0,Female,5,1,Single,Pad,Mobile Phone,8.0,23.0,4.0,2,17.0,4.0,3,1,0,2,151,Used,6-12M,Very High,0-3,4-7D,2,4,4,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54768,1,Female,4,3,Married,Mobile Phone,Fashion,13.0,18.0,3.0,8,19.0,8.0,3,1,0,1,202,Used,1-2Y,High,0-3,8-14D,1,5,5,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54769,1,Male,4,3,Single,Mobile Phone,Laptop & Accessory,19.0,9.0,3.0,8,17.0,4.0,6,1,0,2,177,Used,1-2Y,High,4-6,4-7D,2,5,4,11,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54770,0,Male,4,1,Married,Mobile Phone,Grocery,17.0,21.0,4.0,2,15.0,1.0,8,5,0,2,297,Used,1-2Y,Very High,7+,0-3D,5,4,3,12,高RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54771,0,Male,5,1,Married,Mobile Phone,Fashion,1.0,12.0,3.0,2,17.0,9.0,3,1,1,2,253,Used,0-6M,High,0-3,8-14D,1,4,4,9,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
54772,0,Male,4,1,Single,Mobile Phone,Fashion,9.0,14.0,3.0,2,22.0,3.0,5,3,0,1,227,Used,6-12M,High,4-6,0-3D,3,4,5,12,高RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54773,0,Female,4,3,Married,Mobile Phone,Laptop & Accessory,2.0,9.0,3.0,8,21.0,6.0,3,4,1,7,173,Used,0-6M,High,0-3,4-7D,2,5,5,12,高RFG综合表现,3,优惠敏感用户,5,高风险,P1-重点挽留,48小时内优先触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,视用户价值配置挽留权益
54774,0,Male,4,2,Married,Mobile Phone,Mobile Phone,8.0,10.0,3.0,2,20.0,3.0,2,1,0,2,162,Used,6-12M,High,0-3,0-3D,3,4,5,12,高RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54775,1,Female,5,1,Married,Pad,Mobile Phone,1.0,12.0,3.0,2,15.0,8.0,3,3,1,1,149,Used,0-6M,High,0-3,8-14D,1,4,3,8,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
54776,0,Male,4,1,Married,Pad,Mobile Phone,1.0,10.0,3.0,2,12.0,1.0,3,1,0,1,142,Used,0-6M,High,0-3,0-3D,5,4,1,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
54777,0,Female,4,3,Married,Mobile Phone,Grocery,25.0,33.0,4.0,5,15.0,18.0,4,3,0,1,288,Used,2Y+,Very High,4-6,15D+,1,5,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54778,0,Male,4,1,Single,Mobile Phone,Laptop & Accessory,18.0,11.0,3.0,3,13.0,4.0,11,4,0,2,184,Used,1-2Y,High,7+,4-7D,2,4,2,8,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54779,0,Male,2,1,Single,Mobile Phone,Mobile Phone,1.0,9.0,4.0,2,14.0,2.0,9,5,0,1,159,Used,0-6M,Very High,7+,0-3D,4,4,3,11,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54780,0,Male,2,3,Married,Mobile Phone,Laptop & Accessory,7.0,7.0,3.0,2,23.0,9.0,3,5,0,1,165,Used,6-12M,High,0-3,8-14D,1,4,5,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54781,0,Female,5,1,Single,Mobile Phone,Mobile Phone,9.0,34.0,3.0,2,12.0,2.0,3,5,0,1,151,Used,6-12M,High,0-3,0-3D,4,4,1,9,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
54782,0,Male,4,3,Married,Mobile Phone,Laptop & Accessory,13.0,7.0,3.0,5,15.0,12.0,3,1,1,4,187,Used,1-2Y,High,0-3,8-14D,1,5,3,9,中RFG综合表现,3,优惠敏感用户,4,高风险,P2-自动化召回,48小时内优先触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,视用户价值配置挽留权益
54783,0,Male,4,3,Married,Mobile Phone,Laptop & Accessory,6.0,20.0,4.0,2,12.0,4.0,4,1,0,1,169,Used,0-6M,Very High,4-6,4-7D,2,4,1,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54784,0,Male,5,1,Married,Pad,Mobile Phone,4.0,12.0,4.0,2,13.0,4.0,11,1,0,1,163,Used,0-6M,Very High,7+,4-7D,2,4,2,8,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54785,0,Female,5,3,Married,Mobile Phone,Fashion,27.0,14.0,4.0,2,19.0,5.0,9,1,1,1,234,Used,2Y+,Very High,7+,4-7D,2,4,5,11,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
54786,0,Male,4,3,Married,Mobile Phone,Fashion,19.0,16.0,4.0,2,13.0,3.0,6,5,1,1,233,Used,1-2Y,Very High,4-6,0-3D,3,4,2,9,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
54787,0,Female,2,1,Married,Mobile Phone,Laptop & Accessory,6.0,15.0,4.0,2,13.0,4.0,7,3,0,2,177,Used,0-6M,Very High,7+,4-7D,2,4,2,8,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54788,0,Female,5,1,Married,Pad,Grocery,26.0,32.0,3.0,2,23.0,1.0,5,1,0,1,263,Used,2Y+,High,4-6,0-3D,5,4,5,14,高RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54789,0,Male,5,3,Married,Mobile Phone,Laptop & Accessory,11.0,23.0,4.0,2,20.0,1.0,6,3,0,2,188,Used,6-12M,Very High,4-6,0-3D,5,4,5,14,高RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54790,0,Male,5,2,Married,Mobile Phone,Mobile Phone,2.0,15.0,4.0,2,14.0,5.0,3,1,0,2,174,Used,0-6M,Very High,0-3,4-7D,2,4,3,9,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54791,0,Male,5,1,Married,Mobile Phone,Laptop & Accessory,1.0,7.0,3.0,3,23.0,3.0,8,1,0,3,173,Used,0-6M,High,7+,0-3D,3,4,5,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54792,0,Male,2,1,Married,Mobile Phone,Mobile Phone,18.0,15.0,4.0,2,25.0,3.0,4,1,1,2,153,Used,1-2Y,Very High,4-6,0-3D,3,4,5,12,高RFG综合表现,2,主播互动风险用户,3,中风险,P2-自动化召回,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54793,0,Male,4,1,Single,Pad,Mobile Phone,16.0,9.0,3.0,3,15.0,3.0,7,1,1,2,150,Used,1-2Y,High,7+,0-3D,3,4,3,10,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
54794,0,Male,5,2,Married,Mobile Phone,Mobile Phone,13.0,15.0,4.0,2,22.0,4.0,2,5,0,1,148,Used,1-2Y,Very High,0-3,4-7D,2,4,5,11,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54795,0,Male,4,3,Married,Mobile Phone,Laptop & Accessory,1.0,10.0,4.0,2,19.0,4.0,3,5,1,1,167,Used,0-6M,Very High,0-3,4-7D,2,4,5,11,中RFG综合表现,2,主播互动风险用户,5,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
54796,0,Female,5,1,Married,Mobile Phone,Fashion,9.0,16.0,4.0,2,21.0,16.0,3,3,1,4,232,Used,6-12M,Very High,0-3,15D+,1,4,5,10,中RFG综合表现,3,优惠敏感用户,4,高风险,P2-自动化召回,48小时内优先触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,视用户价值配置挽留权益
54797,1,Female,4,1,Married,Pad,Mobile Phone,1.0,32.0,4.0,8,20.0,9.0,3,4,1,7,145,Used,0-6M,Very High,0-3,8-14D,1,5,5,11,中RFG综合表现,3,优惠敏感用户,5,高风险,P2-自动化召回,48小时内优先触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,视用户价值配置挽留权益
54798,0,Male,4,1,Married,Pad,Mobile Phone,6.0,7.0,4.0,2,13.0,3.0,2,1,0,2,148,Used,0-6M,Very High,0-3,0-3D,3,4,2,9,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
54799,0,Male,5,3,Married,Mobile Phone,Laptop & Accessory,1.0,11.0,3.0,2,13.0,4.0,3,5,0,2,168,Used,0-6M,High,0-3,4-7D,2,4,2,8,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
54800,0,Female,4,1,Married,Mobile Phone,Mobile Phone,23.0,7.0,3.0,2,17.0,3.0,4,5,0,1,161,Used,1-2Y,High,4-6,0-3D,3,4,4,11,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
54801,0,Male,5,1,Married,Pad,Mobile Phone,1.0,11.0,3.0,4,18.0,5.0,2,1,0,1,157,Used,0-6M,High,0-3,4-7D,2,5,4,11,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
54802,0,Male,4,3,Married,Pad,Laptop & Accessory,6.0,12.0,3.0,6,15.0,4.0,3,4,0,3,190,Used,0-6M,High,0-3,4-7D,2,5,3,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
