CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
54728,0,8,Mobile Phone,3,9,Single,4,Male,3,2,23,5,Laptop & Accessory,3,1,0,1,188
54729,1,19,Mobile Phone,1,9,Married,4,Male,4,2,14,5,Others,7,5,1,2,324
54730,0,13,Pad,3,15,Single,5,Male,4,2,16,10,Fashion,3,5,0,1,201
54731,0,26,Pad,1,26,Married,4,Male,3,2,19,3,Mobile Phone,2,1,0,2,168
54732,0,1,Pad,1,7,Married,6,Female,4,3,15,1,Mobile Phone,5,1,0,3,169
54733,0,3,Mobile Phone,1,34,Married,4,Female,4,2,13,2,Laptop & Accessory,6,3,0,1,168
54734,1,1,Mobile Phone,3,15,Single,5,Male,3,2,18,3,Laptop & Accessory,8,5,0,1,178
54735,0,8,Mobile Phone,1,7,Single,2,Female,4,2,17,4,Mobile Phone,4,1,0,2,158
54736,0,28,Mobile Phone,1,26,Married,4,Female,4,2,12,5,Laptop & Accessory,11,5,1,1,180
54737,0,1,Pad,3,15,Married,4,Male,3,2,20,2,Laptop & Accessory,2,1,0,2,168
54738,0,11,Mobile Phone,1,17,Married,4,Female,3,5,14,4,Mobile Phone,2,5,1,5,153
54739,0,12,Pad,1,9,Single,2,Female,4,5,13,13,Laptop & Accessory,8,5,1,1,185
54740,0,8,Mobile Phone,1,9,Single,5,Female,3,2,12,4,Mobile Phone,3,5,0,2,169
54741,0,9,Mobile Phone,3,15,Married,4,Female,4,2,17,3,Mobile Phone,3,1,0,2,151
54742,0,4,Mobile Phone,1,7,Married,6,Male,3,2,22,3,Mobile Phone,5,3,0,2,163
54743,0,14,Pad,1,9,Married,2,Female,3,4,25,8,Laptop & Accessory,3,4,0,1,167
54744,0,8,Mobile Phone,3,15,Married,4,Female,4,2,18,3,Laptop & Accessory,7,5,0,2,190
54745,0,16,Pad,1,15,Married,4,Male,4,15,,10,Others,3,1,0,6,309
54746,1,1,Phone,1,13,Married,2,Male,4,2,22,1,Mobile Phone,3,5,1,1,141
54747,0,1,Pad,1,16,Married,5,Male,3,2,12,1,Mobile Phone,3,4,0,1,152
54748,0,26,Mobile Phone,1,18,Married,4,Female,3,2,21,5,Laptop & Accessory,10,3,0,2,156
54749,0,24,Mobile Phone,1,9,Married,4,Male,4,2,,4,Grocery,7,3,0,1,301
54750,1,1,Phone,1,7,Married,5,Female,3,2,12,1,Mobile Phone,3,5,1,1,148
54751,0,7,Mobile Phone,1,14,Married,4,Male,3,,12,8,Fashion,2,3,0,2,242
54752,1,1,Mobile Phone,3,23,Single,4,Female,4,2,16,3,Laptop & Accessory,7,5,0,2,178
54753,0,21,Mobile Phone,1,9,Married,4,Female,3,4,,1,Grocery,3,1,1,4,293
54754,0,13,Mobile Phone,1,7,Married,4,Female,3,2,16,6,Laptop & Accessory,2,4,0,2,177
54755,0,3,Mobile Phone,1,30,Married,2,Male,3,2,25,8,Mobile Phone,3,3,0,2,152
54756,1,21,Mobile Phone,1,9,Single,4,Male,3,14,,9,Others,9,4,1,8,317
54757,0,9,Mobile Phone,1,7,Single,2,Female,3,3,14,3,Mobile Phone,5,3,0,3,150
54758,0,16,Mobile Phone,1,7,Married,5,Female,3,2,14,3,Laptop & Accessory,11,1,1,1,186
54759,1,1,Mobile Phone,1,9,Single,4,Male,3,3,18,2,Mobile Phone,8,3,0,3,169
54760,0,13,Phone,2,20,Married,4,Male,3,2,14,5,Mobile Phone,6,4,0,2,146
54761,0,6,Mobile Phone,1,11,Married,5,Female,4,7,13,9,Laptop & Accessory,3,3,0,6,187
54762,0,14,Pad,1,23,Single,5,Male,3,2,15,1,Laptop & Accessory,8,3,0,1,176
54763,0,4,Mobile Phone,1,9,Single,5,Female,3,2,25,1,Laptop & Accessory,7,1,1,2,194
54764,0,19,Phone,1,9,Single,5,Female,4,2,15,1,Mobile Phone,3,3,0,2,148
54765,0,16,Mobile Phone,1,36,Married,4,Male,4,8,14,9,Laptop & Accessory,3,4,0,6,169
54766,0,12,Pad,1,19,Married,5,Male,1,2,16,3,Laptop & Accessory,4,5,0,2,188
54767,0,8,Pad,1,23,Single,5,Female,4,2,17,4,Mobile Phone,3,1,0,2,151
54768,1,13,Mobile Phone,3,18,Married,4,Female,3,8,19,8,Fashion,3,1,0,1,202
54769,1,19,Mobile Phone,3,9,Single,4,Male,3,8,17,4,Laptop & Accessory,6,1,0,2,177
54770,0,17,Mobile Phone,1,21,Married,4,Male,4,2,,1,Grocery,8,5,0,2,297
54771,0,1,Mobile Phone,1,12,Married,5,Male,3,,17,9,Fashion,3,1,1,2,253
54772,0,9,Mobile Phone,1,14,Single,4,Male,3,2,22,,Fashion,5,3,0,1,227
54773,0,2,Mobile Phone,3,9,Married,4,Female,3,8,21,6,Laptop & Accessory,3,4,1,7,173
54774,0,8,Mobile Phone,2,10,Married,4,Male,3,2,20,3,Mobile Phone,2,1,0,2,162
54775,1,1,Pad,1,12,Married,5,Female,3,2,15,8,Mobile Phone,3,3,1,1,149
54776,0,1,Pad,1,10,Married,4,Male,3,2,12,1,Mobile Phone,3,1,0,1,142
54777,0,25,Mobile Phone,3,33,Married,4,Female,4,5,15,18,Grocery,4,3,0,,288
54778,0,18,Mobile Phone,1,11,Single,4,Male,3,3,13,4,Laptop & Accessory,11,4,0,2,184
54779,0,1,Mobile Phone,1,9,Single,2,Male,4,2,14,2,Mobile Phone,9,5,0,1,159
54780,0,7,Mobile Phone,3,7,Married,2,Male,3,2,23,9,Laptop & Accessory,3,5,0,1,165
54781,0,9,Mobile Phone,1,34,Single,5,Female,3,2,12,2,Mobile Phone,3,5,0,1,151
54782,0,13,Mobile Phone,3,7,Married,4,Male,3,5,15,12,Laptop & Accessory,3,1,1,4,187
54783,0,6,Mobile Phone,3,20,Married,4,Male,4,2,12,4,Laptop & Accessory,4,1,0,1,169
54784,0,4,Pad,1,12,Married,5,Male,4,2,13,4,Mobile Phone,11,1,0,1,163
54785,0,27,Mobile Phone,3,14,Married,5,Female,4,,19,5,Fashion,9,1,1,1,234
54786,0,19,Mobile Phone,3,16,Married,4,Male,4,,13,3,Fashion,6,5,1,1,233
54787,0,6,Mobile Phone,1,15,Married,2,Female,4,2,13,4,Laptop & Accessory,7,3,0,2,177
54788,0,26,Pad,1,32,Married,5,Female,3,2,23,1,Grocery,5,1,0,,263
54789,0,11,Mobile Phone,3,23,Married,5,Male,4,2,20,1,Laptop & Accessory,6,3,0,2,188
54790,0,2,Mobile Phone,2,15,Married,5,Male,4,2,14,5,Mobile Phone,3,1,0,2,174
54791,0,1,Mobile Phone,1,7,Married,5,Male,3,3,23,3,Laptop & Accessory,8,1,0,3,173
54792,0,18,Mobile Phone,1,15,Married,2,Male,4,2,25,3,Mobile Phone,4,1,1,2,153
54793,0,16,Pad,1,9,Single,4,Male,3,3,15,3,Mobile Phone,7,1,1,2,150
54794,0,13,Phone,2,15,Married,5,Male,4,2,22,4,Mobile Phone,2,5,0,1,148
54795,0,1,Mobile Phone,3,10,Married,4,Male,4,2,19,4,Laptop & Accessory,3,5,1,1,167
54796,0,9,Mobile Phone,1,16,Married,5,Female,4,,21,16,Fashion,3,3,1,4,232
54797,1,1,Pad,1,32,Married,4,Female,4,8,20,9,Mobile Phone,3,4,1,7,145
54798,0,6,Pad,1,7,Married,4,Male,4,2,13,3,Mobile Phone,2,1,0,2,148
54799,0,1,Mobile Phone,3,11,Married,5,Male,3,2,13,4,Laptop & Accessory,3,5,0,2,168
54800,0,23,Mobile Phone,1,7,Married,4,Female,3,2,17,3,Mobile Phone,4,5,0,1,161
54801,0,1,Pad,1,11,Married,5,Male,3,4,18,5,Mobile Phone,2,1,0,1,157
54802,0,6,Pad,3,12,Married,4,Male,3,6,15,4,Laptop & Accessory,3,4,0,3,190
54803,0,12,Mobile Phone,3,16,Married,5,Male,4,2,20,3,Mobile Phone,2,4,0,1,154
54804,0,16,Mobile Phone,1,10,Married,2,Female,4,2,14,4,Laptop & Accessory,4,1,1,2,177
54805,0,5,Phone,1,18,Married,4,Male,3,2,20,3,Mobile Phone,5,1,1,1,149
54806,1,1,Mobile Phone,3,7,Married,5,Female,3,2,20,3,Mobile Phone,8,3,1,2,153
54807,0,27,Mobile Phone,3,15,Married,4,Male,4,,15,3,Grocery,7,1,0,3,243
54808,0,9,Mobile Phone,1,32,Married,5,Male,4,,17,9,Fashion,5,4,0,3,234
54809,0,11,Pad,3,28,Married,4,Female,3,2,16,1,Mobile Phone,7,1,0,2,155
54810,0,27,Mobile Phone,1,30,Single,4,Female,4,4,19,9,Grocery,8,1,0,,268
54811,0,17,Pad,1,7,Married,4,Female,3,3,14,3,Laptop & Accessory,6,1,0,2,181
54812,0,21,Mobile Phone,3,9,Married,4,Female,3,8,23,8,Laptop & Accessory,2,1,1,4,170
54813,0,11,Pad,3,26,Single,4,Male,3,2,14,10,Fashion,3,4,1,1,201
54814,0,24,Pad,1,9,Married,4,Male,4,15,,8,Grocery,3,5,0,14,304
54815,0,13,Mobile Phone,2,9,Married,5,Female,3,2,12,5,Laptop & Accessory,10,1,0,2,177
54816,0,7,Phone,2,10,Married,4,Male,3,2,12,4,Mobile Phone,5,4,1,1,148
54817,1,1,Mobile Phone,1,32,Single,4,Male,3,2,25,2,Mobile Phone,3,1,1,1,153
54818,0,3,Mobile Phone,1,14,Married,5,Female,4,2,15,4,Mobile Phone,8,1,0,2,150
54819,0,18,Mobile Phone,1,16,Married,4,Male,4,8,14,2,Mobile Phone,3,5,1,6,151
54820,0,2,Mobile Phone,3,12,Single,4,Male,4,2,15,3,Laptop & Accessory,3,1,0,1,174
54821,1,21,Pad,1,9,Married,5,Male,3,2,15,1,Mobile Phone,11,1,1,2,149
54822,0,17,Mobile Phone,1,15,Married,4,Female,3,2,22,1,Laptop & Accessory,6,4,0,2,173
54823,1,1,Phone,3,9,Single,5,Female,3,2,14,3,Mobile Phone,3,3,0,2,145
54824,1,1,Mobile Phone,1,25,Single,4,Female,4,2,20,1,Mobile Phone,3,1,0,2,152
54825,0,13,Mobile Phone,1,21,Married,4,Male,4,5,18,12,Laptop & Accessory,2,1,1,3,191
54826,0,21,Mobile Phone,3,9,Single,5,Female,4,2,19,3,Mobile Phone,3,1,1,1,158
54827,1,1,Mobile Phone,1,10,Married,4,Female,3,2,20,3,Laptop & Accessory,2,3,1,2,167
54828,1,5,Mobile Phone,1,9,Married,6,Female,3,2,14,1,Mobile Phone,6,1,1,1,153
54829,0,2,Phone,1,16,Married,4,Female,4,3,19,3,Mobile Phone,7,3,0,1,149
54830,1,3,Phone,1,13,Married,4,Male,4,3,22,3,Mobile Phone,9,5,1,2,149
54831,0,1,Phone,1,11,Single,4,Female,4,2,20,1,Mobile Phone,3,3,0,1,148
54832,0,8,Phone,1,17,Married,4,Male,3,2,15,1,Mobile Phone,3,4,0,2,145
54833,0,16,Mobile Phone,3,21,Single,5,Female,4,2,18,4,Laptop & Accessory,9,3,0,2,187
54834,0,7,Mobile Phone,1,7,Single,5,Male,4,2,12,3,Mobile Phone,5,5,1,2,153
54835,0,31,Mobile Phone,1,12,Married,5,Female,3,2,14,,Fashion,4,4,1,2,231
54836,0,5,Phone,3,14,Married,5,Male,3,6,16,3,Mobile Phone,5,3,0,3,148
54837,0,9,Mobile Phone,1,28,Married,4,Female,3,2,26,8,Laptop & Accessory,3,1,1,1,165
54838,0,23,Mobile Phone,1,15,Married,4,Female,3,2,12,8,Fashion,6,4,0,1,199
54839,0,22,Phone,1,27,Married,4,Male,3,2,18,1,Mobile Phone,6,3,0,2,148
54840,0,5,Pad,3,27,Married,4,Female,3,2,14,1,Laptop & Accessory,3,3,0,2,194
54841,0,13,Mobile Phone,1,14,Single,4,Male,4,2,19,2,Mobile Phone,4,1,0,2,172
54842,0,12,Mobile Phone,1,7,Married,4,Female,4,6,14,12,Fashion,3,5,0,5,261
54843,0,6,Pad,1,7,Married,5,Female,4,2,21,3,Mobile Phone,8,4,0,1,148
54844,1,1,Phone,3,26,Married,5,Male,3,2,19,1,Mobile Phone,3,4,1,1,149
54845,0,14,Mobile Phone,3,17,Married,5,Male,4,2,13,,Fashion,4,4,0,1,222
54846,0,1,Pad,3,7,Single,5,Male,3,2,13,8,Laptop & Accessory,3,5,0,1,168
54847,0,15,Mobile Phone,1,13,Single,4,Male,3,3,14,18,Mobile Phone,4,5,1,2,172
54848,0,13,Mobile Phone,1,9,Single,4,Male,4,4,22,10,Mobile Phone,6,3,0,2,150
54849,1,1,Phone,3,28,Single,5,Male,3,2,14,1,Mobile Phone,3,4,1,2,146
54850,1,1,Mobile Phone,1,11,Single,4,Male,3,2,20,1,Mobile Phone,3,5,0,2,155
54851,0,5,Mobile Phone,1,19,Married,4,Female,3,9,12,6,Laptop & Accessory,2,1,1,7,184
54852,0,14,Pad,1,16,Married,4,Male,3,2,15,1,Mobile Phone,10,4,1,1,161
54853,0,6,Mobile Phone,1,10,Married,4,Female,4,7,13,4,Laptop & Accessory,3,5,0,2,192
54854,1,1,Mobile Phone,3,10,Married,5,Male,3,4,12,,Fashion,3,1,1,4,228
54855,0,7,Mobile Phone,1,7,Single,5,Female,3,2,15,5,Laptop & Accessory,2,1,0,2,194
54856,1,1,Mobile Phone,3,7,Married,5,Male,3,12,12,,Fashion,7,3,0,6,231
54857,0,19,Pad,1,11,Married,4,Male,3,2,13,9,Laptop & Accessory,3,4,0,2,169
54858,0,3,Pad,3,27,Married,4,Female,3,2,16,3,Mobile Phone,3,1,0,1,147
54859,0,9,Mobile Phone,3,25,Married,4,Female,3,2,17,1,Laptop & Accessory,3,3,0,2,171
54860,0,26,Mobile Phone,1,7,Married,4,Male,4,8,,9,Grocery,4,1,0,4,296
54861,1,21,Mobile Phone,1,9,Single,4,Male,3,2,25,1,Mobile Phone,6,3,0,1,150
54862,0,27,Mobile Phone,3,9,Married,4,Male,3,16,14,3,Grocery,8,3,0,,274
54863,0,4,Mobile Phone,3,15,Married,4,Male,4,8,12,8,Fashion,7,3,0,3,198
54864,0,12,Pad,3,17,Single,4,Female,3,2,14,4,Laptop & Accessory,3,1,1,2,182
54865,0,9,Mobile Phone,3,10,Married,4,Male,4,2,14,9,Fashion,8,1,0,1,203
54866,0,13,Mobile Phone,3,9,Single,2,Male,3,2,19,8,Fashion,2,3,0,1,204
54867,1,4,Pad,3,31,Single,2,Female,4,,17,1,Grocery,6,4,1,2,257
54868,0,21,Pad,1,23,Married,2,Male,4,3,20,8,Laptop & Accessory,3,3,1,2,176
54869,0,13,Pad,3,15,Married,4,Male,3,2,14,8,Laptop & Accessory,6,1,0,2,176
54870,1,1,Pad,1,16,Single,5,Male,3,2,23,3,Mobile Phone,2,5,1,1,148
54871,0,7,Pad,3,24,Single,4,Male,3,7,,1,Grocery,3,3,0,6,299
54872,1,1,Phone,1,17,Single,5,Female,4,2,21,1,Mobile Phone,8,5,1,2,149
54873,0,7,Mobile Phone,1,20,Single,4,Female,3,2,19,3,Mobile Phone,5,1,0,2,160
54874,0,19,Phone,1,7,Married,4,Female,4,2,15,3,Mobile Phone,5,1,0,2,148
54875,0,24,Mobile Phone,1,7,Married,4,Male,4,2,,4,Grocery,11,1,0,1,299
54876,0,7,Pad,1,7,Married,2,Female,3,2,14,3,Laptop & Accessory,3,4,1,2,180
54877,0,15,Pad,1,16,Married,4,Male,4,2,,12,Others,4,3,0,1,319
54878,0,1,Mobile Phone,1,23,Married,4,Female,3,3,15,3,Mobile Phone,11,4,0,3,153
54879,0,19,Pad,1,30,Married,4,Male,3,2,16,9,Laptop & Accessory,3,5,1,2,161
54880,0,21,Mobile Phone,3,11,Single,4,Female,3,2,18,8,Laptop & Accessory,3,1,1,2,167
54881,1,1,Phone,1,29,Married,4,Female,3,2,12,2,Mobile Phone,6,3,1,1,146
54882,0,24,Mobile Phone,1,31,Married,4,Male,4,2,19,6,Grocery,5,3,1,,265
54883,0,12,Pad,1,17,Married,4,Male,4,2,18,3,Mobile Phone,2,3,0,1,152
54884,0,23,Mobile Phone,1,14,Married,4,Male,4,,14,8,Fashion,8,3,0,2,233
54885,0,1,Mobile Phone,1,24,Married,5,Female,3,4,16,3,Laptop & Accessory,3,3,0,1,169
54886,1,1,Mobile Phone,1,21,Married,5,Male,3,2,25,3,Mobile Phone,3,4,1,2,162
54887,0,5,Pad,1,7,Married,4,Female,4,2,13,4,Laptop & Accessory,3,5,0,2,166
54888,0,1,Pad,1,12,Single,4,Male,4,2,16,1,Mobile Phone,3,1,0,1,136
54889,0,28,Mobile Phone,1,24,Married,4,Female,3,,12,9,Fashion,10,3,0,1,232
54890,0,9,Mobile Phone,1,32,Married,4,Female,3,11,12,,Fashion,3,3,1,1,229
54891,0,4,Mobile Phone,1,15,Married,2,Female,4,,13,8,Fashion,2,5,1,1,239
54892,1,1,Mobile Phone,1,18,Single,5,Female,4,2,16,1,Mobile Phone,3,5,1,2,151
54893,1,1,Pad,1,12,Single,4,Female,3,2,18,3,Mobile Phone,2,4,0,1,149
54894,0,1,Mobile Phone,1,9,Married,2,Male,3,2,13,4,Laptop & Accessory,3,1,0,2,180
54895,0,1,Mobile Phone,1,15,Married,6,Male,4,2,16,2,Mobile Phone,3,5,0,1,150
54896,0,22,Mobile Phone,1,13,Single,5,Male,4,3,14,3,Laptop & Accessory,4,3,0,1,167
54897,0,22,Mobile Phone,1,11,Single,5,Male,4,,15,9,Fashion,9,3,0,2,235
54898,0,15,Mobile Phone,1,14,Single,4,Female,3,3,15,2,Laptop & Accessory,8,3,0,3,175
54899,0,13,Mobile Phone,1,7,Married,5,Female,4,,17,9,Grocery,3,1,0,10,252
54900,0,1,Mobile Phone,1,9,Married,4,Female,3,3,19,3,Laptop & Accessory,2,1,0,3,167
54901,0,9,Mobile Phone,1,17,Married,4,Male,3,2,21,3,Mobile Phone,3,1,0,1,164
54902,0,1,Mobile Phone,3,12,Married,4,Male,3,2,,1,Others,8,3,0,1,308
54903,0,24,Phone,1,16,Married,4,Male,4,2,19,1,Mobile Phone,6,1,0,2,149
54904,0,31,Mobile Phone,1,9,Single,5,Female,4,5,14,4,Grocery,5,1,1,,262
54905,1,1,Mobile Phone,1,18,Married,6,Female,4,2,16,1,Laptop & Accessory,7,4,0,2,173
54906,0,29,Pad,1,25,Married,4,Male,4,7,15,8,Laptop & Accessory,5,4,1,3,189
54907,0,15,Pad,1,14,Married,6,Female,3,6,23,11,Others,3,3,0,6,325
54908,0,12,Mobile Phone,3,10,Single,4,Male,3,2,13,1,Laptop & Accessory,10,1,1,2,194
54909,1,1,Pad,3,36,Single,6,Male,4,3,19,3,Laptop & Accessory,10,5,0,2,175
54910,1,16,Mobile Phone,3,9,Married,6,Female,3,7,16,10,Others,3,1,0,4,323
54911,0,18,Mobile Phone,3,35,Married,2,Female,3,,19,12,Grocery,5,1,1,5,258
54912,0,24,Pad,3,7,Married,4,Female,4,2,13,14,Laptop & Accessory,2,3,0,1,188
54913,1,1,Mobile Phone,1,23,Single,2,Female,3,16,17,15,Mobile Phone,3,5,0,4,152
54914,0,13,Pad,1,29,Single,4,Female,3,,14,9,Fashion,3,5,1,2,234
54915,0,7,Pad,3,15,Single,5,Female,3,3,20,3,Mobile Phone,2,1,0,1,148
54916,0,19,Mobile Phone,3,18,Married,4,Female,3,2,,2,Grocery,5,1,0,1,302
54917,0,6,Pad,1,36,Single,4,Female,4,8,13,8,Mobile Phone,11,3,0,7,165
54918,0,8,Mobile Phone,3,7,Married,2,Male,4,2,12,,Laptop & Accessory,2,1,0,1,222
54919,0,31,Mobile Phone,3,7,Married,4,Male,4,,15,5,Fashion,5,1,1,2,244
54920,0,19,Phone,2,31,Single,4,Male,3,2,17,5,Mobile Phone,3,4,0,1,147
54921,0,27,Pad,3,9,Married,5,Female,3,7,13,13,Fashion,4,4,0,6,200
54922,1,1,Mobile Phone,1,22,Married,4,Male,3,2,15,1,Laptop & Accessory,9,3,0,1,173
54923,1,1,Pad,1,9,Married,4,Male,3,2,15,3,Mobile Phone,8,5,1,1,145
54924,0,8,Phone,3,17,Married,4,Female,3,2,20,1,Mobile Phone,3,3,1,1,147
54925,0,2,Phone,3,17,Married,4,Male,4,2,23,1,Mobile Phone,3,4,0,1,136
54926,0,12,Pad,1,10,Married,4,Male,3,3,17,3,Mobile Phone,5,3,0,3,153
54927,0,24,Mobile Phone,1,9,Married,4,Male,4,8,,8,Others,4,3,1,5,317
54928,0,11,Mobile Phone,1,10,Single,4,Female,3,2,16,2,Laptop & Accessory,5,4,0,2,166
54929,0,14,Mobile Phone,3,33,Married,4,Male,4,8,15,6,Laptop & Accessory,3,5,0,4,209
54930,0,1,Pad,1,7,Married,5,Female,4,2,14,4,Mobile Phone,3,3,0,1,145
54931,0,23,Mobile Phone,1,7,Married,4,Male,3,3,,3,Others,11,1,0,2,321
54932,0,28,Mobile Phone,3,9,Married,5,Female,3,,12,1,Fashion,8,3,0,7,232
54933,0,33,Pad,1,16,Married,4,Female,4,2,20,4,Mobile Phone,4,3,0,2,154
54934,0,13,Mobile Phone,1,19,Single,5,Female,3,8,12,,Fashion,2,1,0,6,214
54935,0,29,Pad,1,9,Single,5,Male,3,7,,3,Grocery,9,5,0,3,293
54936,0,17,Mobile Phone,3,32,Married,5,Male,4,,14,1,Fashion,7,1,0,2,233
54937,1,1,Pad,3,16,Single,4,Female,3,2,15,3,Mobile Phone,3,1,1,2,148
54938,1,1,Phone,1,17,Single,5,Female,3,2,14,1,Mobile Phone,3,5,0,1,139
54939,0,23,Mobile Phone,1,15,Married,5,Female,4,2,24,8,Laptop & Accessory,10,5,1,2,171
54940,1,15,Mobile Phone,1,11,Married,4,Male,3,3,13,8,Mobile Phone,11,3,1,1,150
54941,1,1,Pad,1,31,Single,5,Male,4,2,13,,Fashion,3,5,0,2,212
54942,0,1,Mobile Phone,1,7,Married,5,Male,3,2,17,4,Mobile Phone,3,5,0,2,165
54943,0,4,Mobile Phone,1,27,Married,4,Male,3,2,16,,Laptop & Accessory,2,5,0,1,225
54944,0,15,Mobile Phone,1,14,Married,2,Female,3,2,14,9,Mobile Phone,3,3,0,1,159
54945,0,12,Mobile Phone,1,24,Married,5,Female,4,2,19,,Fashion,2,3,0,2,213
54946,0,14,Mobile Phone,1,27,Married,4,Male,4,12,21,,Fashion,6,1,0,4,228
54947,0,1,Pad,1,15,Married,6,Male,3,2,20,3,Mobile Phone,3,3,0,2,171
54948,0,29,Pad,1,9,Married,4,Male,4,,19,3,Fashion,5,4,0,1,235
54949,0,2,Mobile Phone,1,17,Single,4,Female,3,2,14,8,Laptop & Accessory,5,3,0,1,162
54950,1,8,Mobile Phone,2,7,Married,5,Male,4,4,15,,Fashion,11,5,0,3,230
54951,0,7,Mobile Phone,1,12,Married,5,Male,3,2,16,3,Fashion,6,1,0,2,196
54952,1,1,Mobile Phone,3,11,Single,4,Male,3,5,23,,Fashion,2,5,1,3,221
54953,1,1,Pad,1,36,Single,5,Female,3,4,23,9,Laptop & Accessory,3,3,0,3,170
54954,0,2,Phone,1,22,Married,4,Male,3,3,17,3,Mobile Phone,3,3,0,1,147
54955,0,8,Pad,1,10,Single,4,Male,3,2,18,5,Laptop & Accessory,2,1,0,2,203
54956,0,11,Mobile Phone,3,17,Married,5,Female,3,2,15,1,Laptop & Accessory,4,1,1,2,192
54957,1,1,Mobile Phone,1,11,Married,4,Male,3,6,16,7,Mobile Phone,3,1,1,5,162
54958,1,1,Phone,1,28,Married,4,Male,3,2,21,1,Mobile Phone,3,3,0,2,149
54959,1,1,Phone,1,32,Single,5,Male,3,3,21,3,Mobile Phone,6,4,1,2,148
54960,0,16,Mobile Phone,1,9,Married,4,Male,3,14,,8,Grocery,2,5,0,6,302
54961,1,1,Pad,1,7,Married,5,Male,3,2,16,1,Mobile Phone,3,4,0,2,151
54962,1,14,Pad,3,7,Single,4,Male,3,2,15,1,Laptop & Accessory,5,3,1,2,172
54963,0,7,Pad,3,14,Married,4,Female,2,2,18,3,Laptop & Accessory,2,4,0,1,168
54964,0,8,Pad,1,10,Married,5,Male,3,2,18,1,Mobile Phone,5,1,0,1,155
54965,0,22,Pad,1,7,Single,2,Male,3,3,,2,Grocery,4,1,0,1,294
54966,0,19,Pad,3,16,Married,5,Female,4,5,14,13,Laptop & Accessory,3,3,0,5,181
54967,0,26,Mobile Phone,1,6,Single,4,Male,3,5,20,,Fashion,9,4,0,3,229
54968,0,12,Mobile Phone,3,17,Married,5,Male,4,3,15,,Fashion,2,3,1,2,212
54969,0,3,Mobile Phone,1,35,Married,4,Female,4,2,23,8,Mobile Phone,6,1,0,2,150
54970,0,2,Mobile Phone,1,10,Married,4,Female,4,2,18,8,Fashion,2,4,0,1,202
54971,0,23,Mobile Phone,3,10,Married,4,Male,3,5,,10,Grocery,5,3,0,5,300
54972,0,12,Mobile Phone,3,9,Single,4,Male,3,2,17,1,Fashion,9,4,0,2,199
54973,0,17,Pad,1,34,Married,4,Female,3,,12,2,Fashion,10,5,0,2,233
54974,1,3,Pad,1,9,Married,4,Male,3,,12,6,Grocery,9,1,0,11,247
54975,0,14,Mobile Phone,1,21,Single,5,Male,3,5,,10,Others,3,3,0,4,321
54976,0,1,Phone,1,7,Single,5,Female,4,3,12,3,Mobile Phone,3,4,1,2,146
54977,0,13,Pad,1,16,Single,4,Male,4,2,16,4,Laptop & Accessory,11,4,0,2,193
54978,0,13,Pad,1,25,Single,4,Male,4,2,21,10,Laptop & Accessory,4,1,0,1,203
54979,0,5,Pad,3,27,Married,2,Male,4,3,13,3,Mobile Phone,2,1,0,3,153
54980,0,2,Mobile Phone,1,9,Married,5,Male,4,2,18,5,Mobile Phone,2,4,0,1,157
54981,0,9,Pad,3,18,Married,4,Male,3,2,12,3,Laptop & Accessory,3,1,0,2,175
54982,0,23,Mobile Phone,3,15,Married,5,Male,3,,18,4,Grocery,8,4,0,2,256
54983,0,8,Pad,1,9,Single,4,Male,4,2,12,3,Laptop & Accessory,4,3,0,2,165
54984,0,3,Pad,1,17,Married,4,Female,4,2,15,2,Mobile Phone,2,4,0,1,158
54985,0,16,Mobile Phone,1,36,Single,6,Male,3,2,20,1,Laptop & Accessory,6,1,0,2,168
54986,0,3,Mobile Phone,1,15,Married,5,Male,4,2,16,3,Laptop & Accessory,3,1,1,2,176
54987,0,12,Mobile Phone,2,7,Married,2,Male,3,6,14,1,Mobile Phone,3,3,0,4,153
54988,0,2,Pad,1,13,Married,5,Male,3,2,15,3,Mobile Phone,3,3,1,2,152
54989,1,1,Pad,1,15,Single,4,Male,4,2,13,1,Mobile Phone,3,3,0,2,144
54990,1,1,Mobile Phone,3,16,Single,4,Female,4,2,18,4,Laptop & Accessory,5,5,1,1,207
54991,0,15,Mobile Phone,1,19,Married,4,Male,3,2,12,1,Mobile Phone,5,1,1,2,173
54992,1,1,Pad,1,22,Married,4,Male,4,3,13,3,Mobile Phone,3,3,0,2,151
54993,0,11,Mobile Phone,1,32,Married,5,Female,3,2,14,4,Laptop & Accessory,9,1,0,2,182
54994,0,1,Mobile Phone,1,13,Married,5,Male,3,3,14,3,Mobile Phone,3,3,0,2,150
54995,0,8,Mobile Phone,3,16,Married,4,Female,4,2,21,4,Laptop & Accessory,3,3,0,1,182
54996,0,9,Mobile Phone,2,15,Single,4,Male,4,2,18,5,Mobile Phone,3,3,0,1,168
54997,1,1,Mobile Phone,3,30,Married,5,Female,3,4,14,11,Fashion,3,5,0,2,198
54998,0,14,Pad,1,16,Single,4,Female,3,,18,14,Fashion,11,3,0,2,260
54999,1,6,Pad,3,19,Single,4,Male,3,14,13,15,Grocery,2,5,1,,263
